                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                 1.3052,                0.60748,                 1.1508,                0.85947,                0.80411,                0.85621,                 0.4622,                 1.3771,                0.62342,                 1.1175,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.3052,                0.60952,                 1.1542,                0.84723,                0.81038,                0.85177,                0.45775,                 1.3829,                0.62513,                  1.121,               0.003763,               0.003763,               0.003763
                    129,                 1.3103,                 0.6136,                 1.1551,                0.83914,                0.81424,                0.84906,                0.45697,                 1.3812,                0.62213,                 1.1205,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.3108,                0.61629,                 1.1619,                0.84657,                0.81219,                0.85387,                0.45883,                 1.3757,                 0.6239,                 1.1201,               0.003664,               0.003664,               0.003664
                    131,                 1.3115,                0.62067,                 1.1534,                0.83537,                0.80121,                 0.8492,                0.45529,                 1.3892,                0.63406,                 1.1217,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.3071,                0.61495,                 1.1539,                0.84331,                0.80863,                0.85083,                0.46125,                  1.378,                0.63078,                 1.1185,               0.003565,               0.003565,               0.003565
                    133,                 1.3007,                0.61485,                 1.1533,                0.83459,                0.81672,                0.85245,                0.45543,                 1.3844,                0.63246,                 1.1189,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2971,                0.61033,                 1.1495,                0.84076,                0.81815,                0.85237,                0.45306,                 1.3956,                0.63348,                 1.1218,               0.003466,               0.003466,               0.003466
                    135,                 1.2894,                0.60326,                 1.1497,                0.83896,                0.80747,                0.84886,                0.45832,                 1.3791,                0.62607,                  1.117,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.3011,                0.60883,                 1.1571,                0.84319,                0.81781,                 0.8474,                0.46157,                 1.3679,                0.62351,                 1.1131,               0.003367,               0.003367,               0.003367
                    137,                 1.2962,                0.60887,                 1.1511,                0.84196,                0.80539,                 0.8521,                0.45915,                 1.3734,                0.62292,                 1.1127,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2944,                0.60453,                 1.1487,                0.84466,                0.82367,                0.85637,                0.46023,                 1.3853,                0.62574,                 1.1156,               0.003268,               0.003268,               0.003268
                    139,                 1.2978,                0.61146,                 1.1501,                0.85733,                 0.8278,                0.86191,                0.46669,                 1.3797,                0.61772,                 1.1209,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2906,                0.60354,                 1.1478,                0.85313,                0.81279,                0.85428,                0.46417,                 1.3803,                0.62465,                 1.1206,               0.003169,               0.003169,               0.003169
                    141,                 1.2872,                0.60347,                 1.1437,                0.83797,                0.80546,                0.84565,                0.45607,                 1.3796,                0.62617,                 1.1165,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2905,                0.60575,                 1.1488,                0.85234,                0.82236,                0.86276,                 0.4645,                 1.3591,                0.62188,                 1.1117,                0.00307,                0.00307,                0.00307
                    143,                 1.2917,                0.60831,                 1.1477,                0.85049,                  0.814,                0.86078,                0.46437,                 1.3691,                0.62583,                 1.1124,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2775,                0.60035,                 1.1458,                0.84281,                0.80364,                0.85382,                 0.4646,                 1.3572,                0.61913,                 1.1119,               0.002971,               0.002971,               0.002971
                    145,                 1.2867,                0.60286,                 1.1459,                0.84035,                0.80709,                0.85234,                0.46154,                 1.3585,                0.62402,                 1.1102,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.2912,                0.60408,                 1.1487,                0.84369,                 0.8236,                0.85981,                0.46639,                 1.3585,                0.62005,                 1.1104,               0.002872,               0.002872,               0.002872
                    147,                 1.2845,                0.60217,                 1.1456,                0.85177,                0.81674,                0.85691,                0.46636,                 1.3665,                0.61945,                 1.1123,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2847,                0.60004,                 1.1389,                0.84873,                0.81236,                0.84908,                 0.4633,                 1.3648,                0.61692,                 1.1135,               0.002773,               0.002773,               0.002773
                    149,                 1.2694,                0.59004,                 1.1407,                0.85141,                0.81446,                0.85305,                0.46122,                 1.3721,                0.61754,                 1.1124,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2758,                0.59549,                  1.141,                0.85086,                0.80872,                0.85284,                 0.4638,                  1.357,                0.61567,                 1.1078,               0.002674,               0.002674,               0.002674
                    151,                 1.2711,                0.59352,                 1.1417,                0.86008,                0.81533,                0.85834,                0.46443,                 1.3607,                0.61656,                 1.1109,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.2706,                0.59698,                 1.1379,                0.85729,                0.80834,                0.85403,                0.46096,                 1.3687,                0.61867,                 1.1124,               0.002575,               0.002575,               0.002575
                    153,                 1.2805,                 0.5997,                 1.1447,                  0.856,                0.80691,                0.85687,                0.46466,                 1.3562,                0.61666,                 1.1076,              0.0025255,              0.0025255,              0.0025255
