          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.68378,                 1.2033,                 0.6067,                 1.1963,                0.89552,                0.81613,                0.85158,                0.70932,                0.88953,                0.82047,                0.85689,                 0.7031,                0.69473,                  1.399,                0.69128,                  1.126,              0.0015149,              0.0015149,              0.0015149
                     51,                0.68849,                 1.2211,                0.60869,                 1.1968,                0.90519,                0.79705,                0.85439,                0.70667,                0.90476,                0.79792,                0.85865,                0.70751,                0.69948,                 1.3576,                0.73117,                  1.137,               0.001505,               0.001505,               0.001505
                     52,                 0.6784,                 1.2028,                0.60437,                 1.1929,                0.88983,                0.80572,                0.84832,                0.69171,                0.88619,                0.80659,                0.85105,                0.68741,                0.70187,                 1.3594,                0.73152,                 1.1343,              0.0014951,              0.0014951,              0.0014951
                     53,                0.68033,                 1.1722,                0.59831,                  1.187,                0.90793,                0.80659,                0.85551,                0.69372,                0.90891,                0.80746,                 0.8583,                0.69395,                0.72087,                 1.3504,                0.72695,                 1.1543,              0.0014852,              0.0014852,              0.0014852
                     54,                0.67413,                 1.1807,                0.60431,                  1.188,                0.90161,                0.82047,                0.85582,                0.70931,                0.90448,                 0.8248,                0.86273,                0.70551,                0.68513,                 1.3864,                0.69691,                 1.1302,              0.0014753,              0.0014753,              0.0014753
                     55,                 0.6707,                 1.1229,                0.59174,                 1.1838,                 0.8991,                 0.8196,                0.85701,                 0.7087,                 0.9052,                0.82654,                0.86446,                 0.7033,                0.70317,                 1.3893,                0.69309,                 1.1292,              0.0014654,              0.0014654,              0.0014654
                     56,                0.66285,                 1.1634,                0.58976,                 1.1792,                0.91272,                0.80717,                0.85252,                0.70782,                0.91606,                0.80833,                0.85927,                0.70323,                0.68149,                 1.4125,                0.70763,                 1.1143,              0.0014555,              0.0014555,              0.0014555
                     57,                0.66531,                 1.1534,                0.58341,                 1.1842,                0.88587,                  0.817,                0.84664,                0.70819,                0.89115,                0.82367,                0.85622,                0.70911,                0.66487,                 1.3619,                0.69464,                 1.1035,              0.0014456,              0.0014456,              0.0014456
                     58,                0.66597,                 1.1492,                0.57944,                 1.1809,                0.89883,                0.79368,                0.84257,                0.69846,                0.87643,                0.81873,                0.85099,                0.68935,                0.68906,                 1.3759,                0.72248,                 1.1156,              0.0014357,              0.0014357,              0.0014357
                     59,                0.66543,                  1.165,                0.58518,                 1.1755,                0.89337,                 0.8066,                0.84309,                0.69837,                0.89208,                 0.8118,                 0.8507,                0.69409,                0.67381,                 1.4099,                0.71042,                 1.1162,              0.0014258,              0.0014258,              0.0014258
                     60,                0.66233,                 1.1546,                0.57799,                 1.1797,                0.90302,                0.81613,                0.85462,                0.71604,                0.90398,                  0.817,                0.85914,                 0.7182,                0.66963,                 1.3724,                0.67631,                 1.0961,              0.0014159,              0.0014159,              0.0014159
                     61,                0.66627,                 1.1657,                0.58587,                 1.1778,                0.90058,                 0.8171,                0.84423,                 0.6965,                0.90381,                0.82394,                0.85257,                0.69266,                0.69591,                 1.4356,                0.68613,                 1.1248,               0.001406,               0.001406,               0.001406
                     62,                0.65827,                 1.1596,                0.58525,                 1.1726,                0.89792,                0.81629,                0.85402,                0.71037,                0.90078,                 0.8189,                0.86139,                0.70226,                0.68546,                 1.4634,                0.70356,                 1.1026,              0.0013961,              0.0013961,              0.0013961
                     63,                0.65136,                 1.1543,                0.57637,                  1.165,                0.87905,                0.83204,                0.85046,                0.71352,                0.88471,                0.83858,                0.85897,                 0.7056,                 0.6823,                 1.4481,                 0.6844,                  1.115,              0.0013862,              0.0013862,              0.0013862
                     64,                0.65512,                 1.1482,                0.58491,                 1.1652,                0.90084,                0.81947,                0.85166,                0.71102,                0.90173,                0.82768,                0.85765,                0.70384,                0.67829,                 1.4004,                0.68497,                 1.1121,              0.0013763,              0.0013763,              0.0013763
                     65,                 0.6506,                 1.1221,                 0.5725,                 1.1608,                0.90644,                0.80667,                0.84882,                0.71066,                0.90607,                0.81157,                0.85361,                0.70847,                0.66261,                  1.354,                0.71685,                 1.0924,              0.0013664,              0.0013664,              0.0013664
                     66,                0.64781,                 1.1193,                 0.5734,                 1.1632,                0.91394,                0.81006,                  0.854,                0.71409,                0.91408,                0.81201,                0.85796,                0.70859,                0.66412,                 1.4204,                0.70231,                 1.1024,              0.0013565,              0.0013565,              0.0013565
                     67,                0.64756,                 1.1365,                0.56546,                 1.1566,                0.91506,                0.80919,                0.85674,                0.71766,                0.91155,                0.81343,                0.85934,                 0.7084,                0.65301,                 1.4065,                0.65813,                 1.0828,              0.0013466,              0.0013466,              0.0013466
                     68,                0.64159,                 1.1226,                0.56068,                 1.1554,                0.87753,                0.83261,                0.84971,                0.70425,                0.88147,                0.83608,                0.85585,                0.70513,                0.68295,                  1.405,                0.68055,                 1.1241,              0.0013367,              0.0013367,              0.0013367
                     69,                0.64423,                 1.1056,                0.56028,                 1.1569,                 0.9067,                0.81353,                0.85666,                0.71909,                0.90402,                0.81691,                0.86064,                0.71636,                0.65561,                 1.4085,                 0.6566,                 1.0853,              0.0013268,              0.0013268,              0.0013268
                     70,                 0.6433,                 1.1235,                0.56294,                 1.1581,                0.89844,                0.82134,                0.86218,                0.72366,                0.90029,                0.82394,                0.86535,                0.72384,                0.65539,                  1.345,                0.64117,                 1.0801,              0.0013169,              0.0013169,              0.0013169
