                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.8809,                0.97262,                 1.2212,                0.84953,                0.81086,                0.85147,                0.43123,                 1.9823,                0.95492,                 1.1718,               0.006238,               0.006238,               0.006238
                     79,                 1.8691,                0.96991,                 1.2155,                0.82022,                0.78592,                0.84012,                0.42315,                 2.0716,                0.98162,                 1.1904,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.8685,                  0.974,                 1.2129,                0.81645,                0.79665,                0.82628,                0.43086,                 1.9781,                0.95566,                 1.1764,               0.006139,               0.006139,               0.006139
                     81,                 1.8702,                 0.9681,                 1.2117,                0.81633,                0.78829,                0.82693,                0.42557,                 1.9684,                0.94838,                 1.1751,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.8649,                0.96108,                 1.2156,                0.83558,                0.78984,                0.82911,                0.42185,                  2.004,                0.94648,                 1.1828,                0.00604,                0.00604,                0.00604
                     83,                 1.8721,                0.96989,                 1.2168,                0.83306,                 0.8106,                0.83822,                0.42652,                 1.9858,                0.94827,                 1.1786,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.8701,                0.96456,                 1.2082,                0.83252,                  0.801,                  0.828,                 0.4157,                 1.9828,                0.96459,                 1.1758,               0.005941,               0.005941,               0.005941
                     85,                 1.8643,                0.96081,                 1.2097,                0.81562,                0.82196,                0.82688,                0.41094,                 1.9871,                0.94661,                 1.1747,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.8545,                0.95607,                 1.2074,                0.86446,                0.81005,                0.84515,                0.42856,                 1.9883,                0.94678,                 1.1748,               0.005842,               0.005842,               0.005842
                     87,                 1.8608,                0.95807,                 1.2056,                0.80949,                0.80527,                0.82475,                0.41426,                 1.9992,                0.96747,                 1.1761,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.8607,                 0.9592,                 1.2119,                 0.8277,                0.80799,                0.84295,                0.43173,                 1.9563,                0.93181,                 1.1694,               0.005743,               0.005743,               0.005743
                     89,                 1.8514,                0.95358,                 1.2046,                0.84677,                0.81623,                0.84203,                0.42401,                 1.9807,                0.93471,                 1.1744,              0.0056935,              0.0056935,              0.0056935
