                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                 1.2101,                0.60108,                 1.1465,                0.88578,                0.83268,                0.86678,                0.46544,                 1.3137,                0.63237,                 1.1209,               0.004456,               0.004456,               0.004456
                    115,                 1.2003,                0.58991,                 1.1419,                0.88355,                0.83354,                0.86781,                0.46601,                 1.3108,                0.63071,                 1.1195,              0.0044065,              0.0044065,              0.0044065
                    116,                  1.199,                0.59399,                 1.1434,                0.88163,                0.82913,                0.86527,                0.46332,                 1.3117,                0.63391,                 1.1186,               0.004357,               0.004357,               0.004357
                    117,                 1.1958,                0.59205,                 1.1405,                0.88413,                0.83342,                0.86703,                0.46514,                 1.3104,                0.62817,                 1.1183,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2085,                0.60033,                 1.1422,                0.89054,                0.83633,                0.86965,                0.46914,                 1.3033,                0.63012,                 1.1166,               0.004258,               0.004258,               0.004258
                    119,                 1.2051,                0.59913,                 1.1499,                0.89541,                0.83052,                0.86975,                0.47081,                 1.3003,                0.62621,                 1.1151,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1973,                0.59237,                 1.1395,                0.88684,                0.83715,                0.87014,                 0.4709,                 1.2962,                0.62644,                 1.1126,               0.004159,               0.004159,               0.004159
                    121,                 1.1923,                0.58773,                 1.1439,                0.88879,                0.83378,                 0.8694,                0.47094,                 1.2949,                0.62871,                 1.1117,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1925,                0.58355,                 1.1389,                0.89985,                0.83348,                0.87208,                0.47143,                 1.2975,                0.62689,                 1.1132,                0.00406,                0.00406,                0.00406
                    123,                 1.1971,                 0.5914,                 1.1337,                0.89508,                0.83562,                0.87149,                0.47011,                 1.3005,                0.62569,                 1.1136,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2007,                0.59314,                 1.1423,                0.89488,                0.82817,                0.86826,                 0.4692,                 1.3064,                0.62804,                 1.1158,               0.003961,               0.003961,               0.003961
                    125,                 1.1858,                0.58574,                  1.133,                0.89725,                0.83093,                0.87099,                0.47171,                  1.301,                 0.6248,                 1.1152,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1987,                0.59726,                 1.1328,                0.90286,                0.83001,                 0.8721,                 0.4719,                 1.3043,                0.62423,                 1.1165,               0.003862,               0.003862,               0.003862
                    127,                 1.1882,                0.58686,                 1.1326,                0.90208,                0.82979,                  0.872,                0.47215,                  1.305,                0.62424,                 1.1167,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1823,                0.58499,                 1.1313,                0.89399,                0.83509,                0.86932,                0.46955,                 1.3019,                0.62206,                 1.1156,               0.003763,               0.003763,               0.003763
                    129,                 1.1892,                0.59271,                 1.1364,                0.89696,                0.82846,                0.86784,                 0.4708,                 1.2948,                0.62086,                 1.1123,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1962,                   0.59,                 1.1385,                0.90102,                0.82735,                 0.8683,                0.47131,                 1.2956,                0.62219,                 1.1119,               0.003664,               0.003664,               0.003664
                    131,                 1.1859,                0.58507,                  1.134,                 0.8992,                0.82709,                0.86607,                0.47214,                  1.296,                0.62202,                  1.112,              0.0036145,              0.0036145,              0.0036145
