                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                 1.3399,                0.60947,                0.96645,                0.82692,                0.71818,                 0.7734,                0.38559,                 1.5941,                0.66971,                0.91443,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3437,                0.60842,                0.97092,                0.79322,                  0.709,                 0.7646,                0.35891,                 1.6867,                0.68423,                0.92197,               0.005644,               0.005644,               0.005644
                     91,                 1.3517,                0.60679,                 0.9655,                0.80838,                0.71561,                0.77521,                0.37624,                 1.6203,                 0.6813,                0.91548,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3382,                0.60614,                0.96921,                0.79782,                0.71602,                0.75817,                0.37574,                 1.5969,                0.66045,                0.91359,               0.005545,               0.005545,               0.005545
                     93,                 1.3449,                0.60724,                0.97028,                0.76746,                0.69907,                0.74484,                0.35319,                 1.6943,                0.68554,                0.92392,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3336,                0.60401,                0.96277,                0.81442,                0.71237,                0.76722,                0.37085,                 1.6209,                0.67107,                0.91528,               0.005446,               0.005446,               0.005446
                     95,                 1.3416,                0.60856,                0.96937,                0.80117,                0.70516,                0.77415,                0.37777,                 1.6083,                0.67069,                0.91426,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3364,                0.60357,                0.96847,                0.81101,                 0.7107,                0.76039,                0.37427,                 1.5991,                0.67125,                0.91332,               0.005347,               0.005347,               0.005347
                     97,                 1.3374,                0.61002,                0.97062,                0.78524,                0.69595,                0.75882,                0.35557,                 1.7085,                0.69366,                0.92343,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.3344,                0.60316,                0.96569,                0.80652,                 0.7164,                0.76564,                0.38641,                 1.5552,                0.66232,                0.91149,               0.005248,               0.005248,               0.005248
                     99,                 1.3337,                0.60434,                 0.9599,                0.79931,                0.70924,                0.76629,                0.37302,                 1.6267,                0.67133,                0.91542,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.3186,                0.59724,                0.96012,                0.80142,                0.72374,                0.76569,                0.36902,                  1.669,                0.67469,                0.91827,               0.005149,               0.005149,               0.005149
                    101,                  1.321,                0.59931,                0.96469,                0.80637,                0.71314,                0.75402,                0.37504,                   1.57,                0.65235,                0.91236,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3244,                0.59743,                0.96375,                0.80948,                  0.719,                0.76276,                0.38521,                 1.5681,                0.65109,                0.91232,                0.00505,                0.00505,                0.00505
                    103,                 1.3194,                0.59462,                0.96108,                0.80712,                0.70664,                0.75872,                0.37261,                  1.629,                0.66998,                0.91335,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3275,                0.60461,                0.96489,                0.80982,                0.70403,                0.75848,                0.35713,                 1.7009,                0.67469,                0.92023,               0.004951,               0.004951,               0.004951
                    105,                 1.3196,                0.59213,                0.96224,                0.81944,                0.71543,                0.76141,                0.36123,                 1.6833,                0.66362,                0.92065,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3354,                0.60177,                0.96517,                 0.8308,                0.70829,                 0.7734,                0.37736,                 1.6232,                0.67173,                0.91249,               0.004852,               0.004852,               0.004852
                    107,                 1.3212,                0.59559,                0.96347,                0.80166,                0.71743,                0.77289,                 0.3757,                  1.613,                0.66079,                0.91382,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3237,                0.59936,                0.96554,                0.81117,                 0.7218,                0.76818,                0.37068,                 1.6126,                0.66451,                0.91458,               0.004753,               0.004753,               0.004753
                    109,                 1.3245,                0.59806,                0.96448,                0.81757,                0.72213,                 0.7717,                0.38268,                 1.5707,                 0.6568,                0.91036,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3122,                0.59341,                 0.9596,                0.80538,                0.71838,                0.75724,                0.36836,                 1.6284,                 0.6625,                 0.9126,               0.004654,               0.004654,               0.004654
                    111,                 1.3146,                0.59282,                 0.9615,                0.81119,                0.71739,                0.77198,                0.37421,                 1.6143,                0.66481,                0.91279,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3102,                0.58915,                0.95909,                0.81852,                    0.7,                0.76599,                0.36824,                 1.6356,                0.66089,                0.91574,               0.004555,               0.004555,               0.004555
                    113,                 1.3054,                0.59232,                0.96225,                0.81916,                 0.7187,                 0.7671,                0.37354,                 1.6032,                0.65377,                0.90898,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.3147,                0.59137,                 0.9599,                 0.8242,                0.72314,                0.77855,                0.39082,                 1.5717,                0.64763,                0.90891,               0.004456,               0.004456,               0.004456
                    115,                 1.3073,                0.58598,                0.95785,                0.82042,                0.72084,                0.77176,                0.37364,                 1.6119,                0.65397,                0.91296,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3178,                0.59797,                0.96535,                0.81147,                0.72249,                0.77495,                0.38415,                 1.5715,                0.65671,                0.90936,               0.004357,               0.004357,               0.004357
                    117,                  1.315,                0.59351,                0.96448,                0.81368,                0.71999,                0.77304,                0.38439,                 1.5861,                0.65852,                0.91005,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3062,                0.58599,                0.95654,                0.81367,                0.70904,                0.76811,                0.37931,                 1.5989,                0.65664,                0.90995,               0.004258,               0.004258,               0.004258
                    119,                 1.2948,                0.58787,                 0.9591,                0.80857,                0.69943,                0.75815,                0.36368,                 1.6642,                0.66699,                0.91487,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3045,                0.59128,                0.95783,                0.82238,                 0.7104,                0.77021,                  0.385,                 1.5745,                0.65779,                0.90884,               0.004159,               0.004159,               0.004159
                    121,                 1.3036,                0.58849,                0.95889,                0.81909,                0.71133,                0.77018,                0.38187,                 1.6059,                0.65906,                0.91118,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2965,                  0.584,                0.95855,                0.81931,                0.71939,                0.77361,                0.38369,                 1.6079,                0.65553,                0.91042,                0.00406,                0.00406,                0.00406
                    123,                 1.3031,                0.58772,                0.95871,                 0.8265,                0.73093,                0.78796,                0.39415,                 1.5665,                0.65143,                 0.9085,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3016,                 0.5891,                 0.9559,                0.82457,                 0.7196,                0.77584,                0.38578,                 1.5841,                0.64895,                 0.9081,               0.003961,               0.003961,               0.003961
                    125,                 1.2886,                 0.5827,                0.95928,                0.82555,                0.70816,                0.76866,                0.37165,                 1.6387,                0.65503,                0.91276,              0.0039115,              0.0039115,              0.0039115
